medName             ,medType             ,medId               ,quantity            ,factCompany         
SCORODITE PRUNUS,Mood stabilizers,34470,70348,GOLF AMERICA OF SOUTHWEST FLORIDA INC
LAO WEI WOOD LOCK OIL,Antipyretics,34471,30103,SANITARY SUPPLIES & FOOD EQUIPMENT LTD.
ACTINEL,Tranquilizers,34472,73553,ACTAVIS GROUP PTC EHF
JTT PHYSICIANS,Antiseptics,34473,82933,AMBASSADOR MANUFACTURING INC.
ALLERGY RELIEF NASAL,Antipyretics,34474,34476,AUBREY ORGANICS INC.
CALM KIDS RELIEF,Antibiotics,34475,18795,LES PROMOTIONS ATLANTIQUES INC.
BIPLA,Antipyretics,34476,28330,AIPING PHARMACEUTICAL INC
HUMALOG MIX 75/25 PEN,Antimalarial,34477,31094,ACCUCAPS INDUSTRIES LIMITED
CAPSICUM CHAMOMILLA,Stimulants,34478,12775,GOOD'N NATURAL
INFLUENZA PLUS,Oral contraceptives,34479,94212,DELANO HEALTH PRODUCTS LIMITED
PULMOLITE,Stimulants,34480,70149,RITCHIE-SMITH FEEDS INC.
BLACK COTTONWOOD,Hormone replacements,34481,73854,PERSON & COVEY INC.
WALGREENS CALAMINE,Oral contraceptives,34482,48037,MCGAW INC.
CARBAPHEN CH,Antibiotics,34483,74938,AVARIA HEALTH & BEAUTY CORPORATION
TOBRASONE,Antibiotics,34484,73112,GUERITECH CO
ORAL CARE - GINGIVITIS,Antimalarial,34485,76504,CID LINES NV
MANDELIC 2 PEEL GEL,Statins,34486,29465,JACK BLACK LLC
OLIVE LEAF NASAL,Tranquilizers,34487,99712,LES INDUSTRIES COBOL LTÉE
BALSAM POPLAR,Stimulants,34488,3313,LABORATOIRE LEO DESILETS M.H. INC
TICALAST,Antibiotics,34489,6449,NOEVIR USA INC.
SUPPRELIN,Antibiotics,34490,13237,AMERICAN LONGEVITY
SINUS SOOTHE,Analgesics,34491,8108,SEA-TONE INC.
MOXAM,Analgesics,34492,81483,THE DENOREX COMPANY
G-BUCAL-C,Stimulants,34493,48198,LIFESOURCE NATURAL FOODS LIMITED
HYCET,Stimulants,34494,52853,RAY IRASTORZA
MOTEGRITY,Antiseptics,34495,43972,KAM SCIENTIFIC INC.
PYRROLE,Statins,34496,33409,RIVEX PHARMA INC.
MODESA,Antibiotics,34497,12417,VORTEX CHEMICAL INC.
CORTISOL PHENOLIC,Antipyretics,34498,5840,144710 CANADA INC.
NEUROSTAT,Antipyretics,34499,76778,BERLEX CANADA INC.
MINERAL WEAR,Antimalarial,34500,34752,WY-PHARMA INC.
DYCILL,Antibiotics,34501,7489,SOMALIFE INTERNATIONAL INC.
UNDA 32,Mood stabilizers,34502,19100,LEK PHARMACEUTICALS D D
STRAWBERRY COUGH DROPS,Antibiotics,34503,58880,SINA LABORATORY
SULPHUR IODATUM,Tranquilizers,34504,71689,ENAMELON INC.
SUMYCIN,Antiseptics,34505,51040,AXSYS DIRECT MFG
DG HEALTH TRIACTING,Mood stabilizers,34506,8648,ABBOTT LABORATORIES LIMITED
HYPERT HP,Mood stabilizers,34507,56508,GR LANE HEALTH PRODUCTS LTD.
BERBERIS LARIX,Antibiotics,34508,84310,RORER CANADA INC.
LISINOPRIL 5MG,Oral contraceptives,34509,43782,SPAD (LES LABORATOIRES)
HELICOSOL,Oral contraceptives,34510,59058,NUTRIVITE CO INC.
CLEAN SWEEP FORMULA 2,Antipyretics,34511,88989,VITAMINOL INC.
ORABLOC,Antipyretics,34512,10876,NEW CHAPTER INC.
FIRST AID BURN,Antibiotics,34513,62841,PRELAM ENTERPRISES LIMITED
BICILLIN CR,Stimulants,34514,5758,SANDOZ CANADA INC
BACSODE,Hormone replacements,34515,38884,LORNAMEAD INC.
UTAH JUNIPER,Mood stabilizers,34516,77994,HUNTER AMENITIES INTERNATIONAL LIMITED
LIDOPRO,Mood stabilizers,34517,88728,ALBI IMPORTS LTD.
KAISER PERMANENTE,Stimulants,34518,96586,ABRI PHARMACEUTICALS INC
SF MENTHOL COUGH DROPS,Antipyretics,34519,60623,SKINCEUTICALS CANADA
APIS ACONITUM,Antipyretics,34520,90407,CRITERION SCIENCES
DIENCEPHALINUM,Stimulants,34521,3372,RODECA INC. DIVISION OF TECHNILAB INC.
MURIATICUM ACIDUM,Antibiotics,34522,12753,LABORATOIRE PROVENCE CANADA
ROSE QUARTZ,Statins,34523,50784,GC AMERICA
FUSARIUM OXYSPORUM,Mood stabilizers,34524,62926,CARMA LABORATORIES INC
COMPLETE DERMASK,Tranquilizers,34525,69588,RAINBOW PHARMACEUTICALS INC
PIPRACIL,Stimulants,34526,81950,TRIAD PHARMACEUTICALS
VITABRID C12 FACE 4G,Statins,34527,90745,HENRY SCHEIN INC.
EQUALINE IBUPROFEN PM,Antibiotics,34528,19307,LISA & GERRY FREUNDL
PHELITYL DAY SPF 15,Antiseptics,34529,29124,BIOVAIL LABORATORIES INC
MOUNTAIN CEDAR POLLEN,Antiseptics,34530,31469,WONG'S PHARMACEUTICAL INTERNATIONAL LTD.
AMITRIL,Hormone replacements,34531,16547,WATER-JEL TECHNOLOGIESLLC
BRONKODYL,Antimalarial,34532,1030,KRAMER LABORATORIES INC
STREPTOMYCIN SULFATE,Tranquilizers,34533,24747,THORN BIOSCIENCE LLC
ADVANCED,Oral contraceptives,34534,32875,DILMONT INC.
AETHUSA CYNAPIUM 200C,Oral contraceptives,34535,51203,LALEMA INC
SUNFLOWER SEED,Analgesics,34536,6204,CARRINGTON LABORATORIES INC.
TRANQUI-BLADDER,Analgesics,34537,22405,SIMONE PROTECTIVE PHARMACEUTICALS INC.
ROLLING FARMACY,Stimulants,34538,26852,ATNAHS PHARMA UK LIMITED
TASIGNA,Antipyretics,34539,89886,MELIAPHARM INC
TREATMENT SET TS128811,Analgesics,34540,15182,VITA-COMPLETE CANADA INC.
PHISOHEX,Hormone replacements,34541,54674,PROBIOTICS INTERNATIONAL LTD.
JOURNEE,Hormone replacements,34542,59227,NATCO PHARMA (CANADA) INC
GAS RELIEF DROPS,Hormone replacements,34543,37610,PROFESSIONAL CLEANER PRODUCTS LTD
MORNING AFTER,Antimalarial,34544,20689,THORNE RESEARCH CANADA LTD.
SORE MOUTH CLEANSER,Antibiotics,34545,78215,MISSION PRODUCT HOLDINGS INC
SURFAK STOOL SOFTENER,Stimulants,34546,97307,SMITH AND NEPHEW DIAGNOSTICS PTY LTD.
IRRITATION RELIEF EYE,Antibiotics,34547,15659,OMNII ORAL PHARMACEUTICALS
RED PEPPER,Antimalarial,34548,29877,RL DISTRIBUTEURS ENRG
I CELLESTIN,Stimulants,34549,57964,ACERUS PHARMACEUTICALS CORPORATION
PHOMA,Antimalarial,34550,14972,DUWOP LLC
INDERIDE-40/25,Antimalarial,34551,29174,THE MEDICAL GROUP INC.
ARIMIDEX,Antiseptics,34552,1466,BETA BRANDS LIMITED
CELL BOOSTING BB,Analgesics,34553,94375,THE HARTZ MOUNTAIN CORPORATION
RUMEX CRISPUS,Stimulants,34554,67174,AUROBINDO PHARMA LIMITED (UNIT VI)
DYNAFREEZE,Antibiotics,34555,44127,CELL TECH
PSORIASIN ITCH CONTROL,Hormone replacements,34556,39304,MESSER CANADA
LUZU,Stimulants,34557,97078,PUR MINERALS
OXYGEN SIZE H,Statins,34558,29397,GEORGIAN BAY CHEMICAL
AMMONIUM PICRICUM,Antimalarial,34559,31016,ENDO PHARMACEUTICALS SOLUTIONS INC
CREST,Statins,34560,64817,SN BERNIER ENRG
WOMENS DRY EYE,Oral contraceptives,34561,77051,19486 YUKON INC.
HEMORRODIL UNGUENTO,Antiseptics,34562,1770,KISS MY FACE LLC
ISOPTO CARPINE,Mood stabilizers,34563,20104,AQUAELECTRONIK TECHNOLOGIES INC
DOUGLAS FIR POLLEN,Stimulants,34564,11516,ASTRAZENECA CANADA INC
ELEMENTZ,Hormone replacements,34565,1395,ALPINE HERBAL REMEDIES LTD.
DICOPANOL,Antimalarial,34566,62047,DONOVAN CHEMICALS LTD.
DIARRHEA RELIEF,Tranquilizers,34567,66956,EUROPA COSMETICS LTD.
SULFUR 6 SPECIAL ORDER,Antimalarial,34568,22493,ELCO FINE FOODS INC.
ACTIFED,Analgesics,34569,23365,THE DENOREX COMPANY
GADAVYT COUGH,Antiseptics,34570,20876,TYLER ENCAPSULATIONS INC.
HISTEX AC,Stimulants,34571,76071,BIO VITA
BELLADONNA EX HERBA 6,Analgesics,34572,15967,NUTRICAN NUTRITIONALS LTD.
LIP BALM BEER FLAVORED,Mood stabilizers,34573,93733,VITAPLEX NATURAL PRODUCTS
PLIAGLIS,Statins,34574,25637,COOPERS AGROPHARM INC.
BEPREVE,Tranquilizers,34575,66737,NUTRITECH
MUCUS RELIEF ER,Antibiotics,34576,16160,THE MENTHOLATUM COMPANY OF CANADA LTD
SPEARMINT SPF 15 LIP,Oral contraceptives,34577,29457,UNIVAR CANADA LIMITED
EATING DISORDERS,Tranquilizers,34578,86946,BRACCO IMAGING CANADA
MONTELUKAST,Analgesics,34579,21752,AMSCO/USA
PETER ISLAND SUNSCREEN,Hormone replacements,34580,5817,CATALYSIS PRODUCTS CANADA LTD.
QUINALAN,Analgesics,34581,53911,UPTITE COMPANY INC.
BEDSIDE-CARE FOAM,Analgesics,34582,33477,ULTRA CHEM LABS CANADA CORP.
TRETINOIN GEL,Tranquilizers,34583,69599,SANIS HEALTH INC
PODOFILOX,Mood stabilizers,34584,67048,KLEEN CANADA INC.
LETHECHNIQ DANDRUFF,Statins,34585,78815,SCHERER LABORATORIES INC.
MD CELL SOLUTION,Stimulants,34586,11289,ALUMIER EUROPE LTD
UVA-URSI,Antimalarial,34587,67923,EMDOKA BVBA
BHI NAUSEA,Hormone replacements,34588,25571,PRODUITS COBER INC.
AMIODARONE HCL,Tranquilizers,34589,17089,NATALI PRODUCTS IMPORT COMPANY INC
NORETHINDRONE ACETATE,Antipyretics,34590,95377,W.T. RAWLEIGH CO LTD.
HOMEOPATHIC NERVE PAIN,Oral contraceptives,34591,81718,TRANS CANADERM INC.
ANTACID MINT,Hormone replacements,34592,60977,BIOTECH CORPORATION
COUGH CONTROL DM,Stimulants,34593,10864,OLIER GRISE ET CIE LTEE
RUBIDIUM FLUORATUM,Antipyretics,34594,77810,PINE GLO PRODUCTS INC.
KATERZIA,Antipyretics,34595,10307,CARTER LUFE CANADA INC.
GUNA-COUGH,Hormone replacements,34596,76180,MARTIN MILLS INC.
CANTHARIDINUM,Tranquilizers,34597,49663,KARUNA CORP
FIORINAL W/CODEINE,Hormone replacements,34598,88646,EXLAX LTD.
SINTONG,Antimalarial,34599,40645,GREENLABS CHEMICAL SOLUTIONS
SCROPHULARIA NODOSA,Oral contraceptives,34600,51150,WAYMAR PHARMACEUTICALS INC.
REGIMEN ANTIMICROBIAL,Hormone replacements,34601,7781,PAX-ALL MANUFACTURING INC.
BLISOVI FE 1/20,Antipyretics,34602,34944,KATE SOMERVILLE SKINCARE LLC
SCIATIGON-M,Mood stabilizers,34603,11271,VIRO RESEARCH
ROBINIA PSEUDOACACIA,Tranquilizers,34604,8541,LAVO
DUCK FEATHER,Antibiotics,34605,48614,MICHEL DE VILLEFRANCHE INC.
BREAKOUT CONTROL,Tranquilizers,34606,74159,COLOPLAST CONSUMER PRODUCTS A/S
GLIPIZIDE ER,Antiseptics,34607,13452,PEDIAVERA INC
TC ENRICHEDFOAM,Antipyretics,34608,17204,ECOLAB CO
MENOPAUSE SUPPORT,Oral contraceptives,34609,92348,NOVARTIS CONSUMER HEALTH CANADA INC.
WALGREENS ANTI ITCH,Antipyretics,34610,91581,HENKEL
VISICOL,Stimulants,34611,17104,GENERATION PRODUCTS SDN BHD
SOFTSAN,Antimalarial,34612,82845,THE OSHAWA GROUP LIMITED
SOYACAL 20%,Oral contraceptives,34613,72916,SAFETEX PRODUCTS LTD.
CANESTEN,Hormone replacements,34614,20126,BENEFIT COSMETICS LLC
MED NAP OBSTETRICAL,Antipyretics,34615,47434,BEIERSDORF-JOBST CANADA INC.
ARNICA MONTANA 30C,Statins,34616,25715,AMBERLIFE LABS INC.
HEADACHE SORE THROAT,Statins,34617,27741,TEAMUP INTERNATIONAL INC.
CARDUUS VISCUM,Antiseptics,34618,70406,ORIGINS NATURAL RESOURCES DIST
CLEAN SWEEP FORMULA 4,Antipyretics,34619,27864,LITE & RITE INC.
PURE CALCIUM,Oral contraceptives,34620,99628,INSTITUT ARMAND FRAPPIER
UP AND UP NASAL,Mood stabilizers,34621,45877,BIO-OPTION INC.
SHEER SPF 55,Hormone replacements,34622,52312,S+
CVS HEALTH,Antiseptics,34623,97944,NEHEMIAH MANUFACTURING COMPANY
HENRY SCHEIN IBUPROFEN,Hormone replacements,34624,12542,DRUGGISTS' CORPORATION
ROUGH PIGWEED,Antiseptics,34625,35676,PRODUITS CAPITAL INC.
TOTAL ACTIVE DUAL BB,Antibiotics,34626,68688,NATURECRAFT LABORATORIES INC.
SEAWEED CLEANSING,Stimulants,34627,1715,L'OCCITANE CANADA CORP.
AUNT BEES SPF 35,Antibiotics,34628,37765,KEYSTONE LABORATORIES INC.
AORTA 6 SPECIAL ORDER,Oral contraceptives,34629,36029,SURGIKOS CANADA INC.
MEL B,Stimulants,34630,37354,GLOBAL DRUGS INC.
PENAPAR-VK,Analgesics,34631,70199,ORGANON TEKNIKA CORPORATION LLC
UMBRELLA SUNSCREEN,Antipyretics,34632,66280,AMOREPACIFIC CORPORATION
E-SOLVE 2,Antibiotics,34633,19255,T.C. UNICORN LTD.
NATRUM SULPHURICUM 30C,Tranquilizers,34634,84229,PETER THOMAS ROTH LABS LLC
V,Stimulants,34635,31071,PO SUM ON MEDICINE FACTORY LTD.
EDLUAR,Tranquilizers,34636,93694,SANOFI PASTEUR INC
CAREONE STOMACH RELIEF,Antiseptics,34637,53754,JIM LEWIS AGRI-NUTRITION (1984) INC.
HEALTH MART GAS RELIEF,Statins,34638,39935,CEVA LABORATORIES INC.
MEIJER TOLNAFTATE,Antimalarial,34639,15847,CORONA PRODUCTS COMPANY
DELTALIN,Statins,34640,79178,LAWSON HEALTH RESEARCH INSTITUTE
TOLAZAMIDE,Mood stabilizers,34641,56343,AMAKRIS PRODUCTS INC.
TREATMENT SET TS348403,Antimalarial,34642,46492,WILC HEALTHCARE INC
UNDA 203,Oral contraceptives,34643,61391,DUPONT PHARM-DU PONT CANADA INC.
MEDICATED BODY POWDER,Antimalarial,34644,74854,NUTRION HEALTH & FITNESS INC.
FOLCAPS OMEGA-3,Oral contraceptives,34645,70378,KONSYL PHARMACEUTICALS INC.
COLD CRUSH ADULT,Analgesics,34646,19957,CUBIST PHARMACEUTICALS LLC
LORTAB 10/325,Hormone replacements,34647,20403,KONSYL PHARMACEUTICALS INC.
RENEWAL SERUM,Analgesics,34648,51401,TELIGENT OU
NUFERA,Oral contraceptives,34649,71609,CALVIN KLEIN COSMETICS COMPANY
OLYSIO,Antibiotics,34650,25414,ENVIROWAY DETERGENT MANUFACTURING INC.
WALGREENS COOL N HEAT,Oral contraceptives,34651,4162,ALL-CAN MEDICAL INC.
DEGREE GIRL JUST DANCE,Hormone replacements,34652,42444,SANTEC PRODUCTS LLC
MY OMEGA 3,Stimulants,34653,69576,SIGMACON LIFESCIENCES INC
MEXITIL,Antiseptics,34654,9913,SHARE CORP CANADA (CHEMICAL) LTD.
TREATMENT SET TS341430,Tranquilizers,34655,40678,COOK IMAGING CORPORATION
CONAZOL,Statins,34656,16786,GMD DISTRIBUTION INC.
MEDICATED SOFT N SURE,Analgesics,34657,70199,TICAN PHARMACEUTICALS LTD.
EARACHE RELIEF,Antibiotics,34658,70611,BUBCHEN WERK - EWALD HERMES
HYDROGEN PEROXIDE,Analgesics,34659,24441,LEYSONS PRODUCTS
KANJINTI,Antimalarial,34660,99424,NOVEKO INC.
AVAPRO,Antibiotics,34661,16580,FORTIUS CANADA INCORPORATED
SUN-KISSED LIP BALM,Antimalarial,34662,65446,SYSTEM BIOLOGIE AG
ORATOX,Oral contraceptives,34663,71059,MAXION NUTRITION CORP.
PITUISTAT,Antimalarial,34664,41519,SNUGZ USA
BEHAVIOR-RITE,Antibiotics,34665,12397,MONTICELLO DRUG COMPANY
VIENVA,Stimulants,34666,91839,STAR PHARMACEUTICALS INC.
MILLET,Hormone replacements,34667,95875,ABTSWINDER NATURHEILMITTEL GMBH & CO. KG
ANDROXY,Tranquilizers,34668,11771,COURTIERS DE L'EST DSD INC.
DOBUTREX,Antimalarial,34669,85041,PGE CANADA (86) INC.
ONETOUCH REVOLUTION,Stimulants,34670,72823,CHEMPARA CORPORATION LTD.
UNISOM,Mood stabilizers,34671,1588,MEDIMECH LIMITED
NUMBRINO,Antiseptics,34672,39548,SUM-SPEC CANADA LTD.
ECLIPSE SPF 50,Antimalarial,34673,56491,AESTUS PHARMACEUTICALS CORP.
RELIEF 3,Antiseptics,34674,51558,DJS DEVELOPMENTS INC.
VILLIMED ANTIFUNGAL,Oral contraceptives,34675,27224,PHARMACAL RESEARCH LABS INC
VITAMIN E VELVET MASK,Stimulants,34676,87886,NORDIC GROUP B.V.
SIERO CHEE CHEEK CORAL,Analgesics,34677,80760,DESIGN LAB
TRIFOLIUM PRATENSE,Antiseptics,34678,45373,DUREX CANADA DIVISION OF SSL CANADA INC.
ALL DAY MOISTURE,Analgesics,34679,66611,SPORTS HORSE BUYING GROUP INC.
SCAR ZONE ACNE,Hormone replacements,34680,97758,ATOMS F.D. INC
EYE LUBRICANT,Antimalarial,34681,21198,MKR INTERNATIONAL INC.
EYES ALIVE EYE WASH,Hormone replacements,34682,88121,SYSCO CORPORATION
CEREBELLUM THALAMUS A,Analgesics,34683,51699,WEST COAST PHARMS LTD.
MINERAL ICE,Antibiotics,34684,90239,CORPORATE MANAGEMENT RESOURCES INC.
ARTHROS,Antiseptics,34685,23516,COTE NORD SANITATION INC.
MAXREVIVE,Stimulants,34686,6958,SAFE HANDS INCORPORATED
DHC,Tranquilizers,34687,306,GLOBAL BOTANICALS
GINSAMIN ENERGY,Mood stabilizers,34688,92927,LA GASPESIENNE INC. PRODUITS SANITAIRES
EPROSARTAN MESYLATE,Mood stabilizers,34689,52968,NUTRITION NOW INC.
RUGBY ZINC OXIDE,Antibiotics,34690,33993,ORIS COSMETICS LTD.
CLE DE PEAU BEAUTE,Mood stabilizers,34691,43057,NORTHLAND HEALTH CARE PRODUCTS LTD.
VIOLO ODORATA,Tranquilizers,34692,11561,HESS & CLARK INC
RED KIDNEY BEAN,Tranquilizers,34693,65367,LA COUPE
APJ HEMORRHOIDAL,Antibiotics,34694,41033,CANMAR MEDICAL PRODUCTS
ACNE - CYSTIC ACNE,Antimalarial,34695,31210,NSE PRODUCTS INC.
TREATMENT SET TS347335,Statins,34696,44971,DEL LABORATORIES INC.
DAWNMIST PETROLEUM,Antimalarial,34697,75378,NUTRICORP INTERNATIONAL
REMERONSOLTAB,Antimalarial,34698,18798,TRW HOLDINGS INC.
VIBERZI,Analgesics,34699,44653,BODYCARE AUSTRALIAN TEA TREE OIL
UNDA 202,Antibiotics,34700,45152,BYO-BALANCE LTD.
SHIMMERY SUN,Antiseptics,34701,25693,PHARMETICS (2011) INC
INMIND,Stimulants,34702,32316,TILLOTTS PHARMA AG
INVAGESIC,Statins,34703,2797,SERVICEMASTER CLEAN
TREATMENT SET TS331977,Hormone replacements,34704,87762,GERI-CARE PHARMACEUTICALS CORP.
FLEET,Stimulants,34705,15963,SHULCON INDUSTRIES INC.
EXTREME SPORT SPF 70,Hormone replacements,34706,67905,AMBASSADOR MANUFACTURING INC.
VERMAFUGE -AG,Tranquilizers,34707,55150,RMC GROUP INC.
CARP,Antimalarial,34708,40169,WEIDER NUTRITION GROUP (CANADA) LTD.
COLD AND FLU RELIEF,Antimalarial,34709,31244,IMPACT SOULUTIONS INC
LONITEN,Stimulants,34710,81132,DECHRA LTD
SKIN SHIELD,Oral contraceptives,34711,71138,SUN BUM LLC
GINSENG KHAN,Statins,34712,12443,BEAUTICONTROL CANADA
OVIDE,Antipyretics,34713,27649,KATZ GROUP CANADA LTD.
SUNMARK MUCUS RELIEF D,Statins,34714,27011,CANTOL CORP.
MEDICATED ANTI-ITCH,Mood stabilizers,34715,6027,NUTRIVAC LTEE
OGEN,Analgesics,34716,2615,SOLAR BEAR SKIN CARE INC.
CHOLESTYRAMINE,Statins,34717,79046,M & J COSMETICS SA
CLOSYS,Statins,34718,28340,APOTEX INC. PRIVATE LABEL DIVISION
PREDAIR,Antiseptics,34719,98174,CAROLINA MEDICAL PRODUCTS COMPANY
ROYAL JELLY SCAR,Statins,34720,75381,H.B. FULLER COMPANY - MONARCH DIVISION
PROVENTIL-HFA,Antibiotics,34721,24411,GREER LABORATORIES INC
CUT CLEANER,Antimalarial,34722,89179,ICU MEDICAL CANADA INC
SED-MAX,Stimulants,34723,37890,PIERREL PHARMA S.R.L.
TINIDAZOLE,Mood stabilizers,34724,25881,THE CHEMOURS COMPANY FC LLC
PHENTERMINE RESIN,Mood stabilizers,34725,94970,HERITAGE MFG CO LTD.
CITANEST FORTE DENTAL,Antibiotics,34726,45743,MEDCIDE INTERNATIONAL INC.
KEEPAN A,Statins,34727,54848,AWARENESS CORPORATION
SHELO NABEL ANTI CASPA,Antiseptics,34728,23491,ALBION LABORATORIES INC.
DHEA FORTE,Oral contraceptives,34729,70435,BIOMEDIC CLINICAL CARE
MEDECEAN SEBORRHEA,Analgesics,34730,97050,DREW CHEMICAL LIMITED
NECTADYN,Tranquilizers,34731,90443,ALDEN MEDICAL LLC
AMETHIA LO,Statins,34732,29591,AUROBINDO PHARMA LIMITED (UNIT III)
ALEVE-D SINUS & COLD,Tranquilizers,34733,84947,GLOPROFESSIONAL
NYMPHSYN FACE MASK,Antimalarial,34734,4416,TUCO PROD CO DIVISION OF UPJOHN CO
COAST LIVE OAK POLLEN,Mood stabilizers,34735,57720,TALLEY ENVIRONMENTAL CARE LTD
ZOHAR TOOTHPASTE,Statins,34736,91881,SOLAR COSMETIC LABS INC.
LO-BLISOVI FE,Mood stabilizers,34737,3444,PHAINO INTERNATIONAL INC.
LUVOX,Statins,34738,28465,KOLMAR CANADA INC.
METROGEL,Statins,34739,88168,RODECA INC. DIVISION OF TECHNILAB INC.
ATRYN,Antiseptics,34740,97183,MICHAEL KORS BEAUTY DIST.
MOISTIE PURE ESSENCE,Antiseptics,34741,18695,CANADA LIFE SCIENCES
CHAVITA 3,Antipyretics,34742,84559,TANSHAW PRODUCTS INC.
INBRIJA,Antimalarial,34743,25685,RICHMOND PHARMACEUTICALS INC.
MELANO OUT MASK,Statins,34744,70981,KAIZEN INC.
CORRECTOR LIGHT,Antiseptics,34745,68326,LISTOWEL FEED MILL (1988) LTD.
TRASICOR,Antibiotics,34746,57669,1466406 ONTARIO LTD
TRUE BEIGE,Stimulants,34747,77679,THE TANNING DEPOT
ULTRASENSITIVE TINT,Analgesics,34748,95973,ALOE CARE INTERNATIONAL LLC
FLAC,Antibiotics,34749,2063,SOUTH ATLANTIC INDUSTRIES INC.
GOOSE FEATHER,Antiseptics,34750,20938,ARIZONA NATURAL RESOURCES INC.
TEMAZEPAM,Antiseptics,34751,44494,MEDIMMUNE ONCOLOGY INC.
NORDETTE-28,Antibiotics,34752,83656,AMO CANADA COMPANY
HES CLEAN EVE,Antibiotics,34753,32397,ALPHA TECH PET INC.
PEDESIL,Statins,34754,43573,MANDA PHARMA INC
ARTHRITIS-EASE,Antiseptics,34755,98918,TOPWIN TRADING CO. LTD
TANTRUMS AND WHINING,Antiseptics,34756,70328,SUGARLOAF SPRING RAIN INTERNATIONAL LTD.
SITEROL,Antipyretics,34757,85170,SURGIKOS CANADA INC.
CYSVIEW KIT,Antimalarial,34758,21742,ICN PHARMACEUTICALS INC.
PRENATAL 19,Antipyretics,34759,96659,CHINOSOL FABRIK
HASOL ANTI HAIR LOSS,Antibiotics,34760,43871,SANIS HEALTH INC
UP AND UP IBUPROFEN,Oral contraceptives,34761,88219,DENTEK ORAL CARE INCORPORATED
SODIUM DIURIL,Statins,34762,78829,PARFUMS DE COEUR
TOVALT ODT,Antipyretics,34763,53460,JESSARD HOLDINGS LTD.
VITABRID C12 ATOSIS,Antipyretics,34764,77255,LYPHOMED CANADA INC.
OMNIPAQUE 350,Mood stabilizers,34765,48316,PHARMAX LIMITED
ALTABAX,Antipyretics,34766,811,PEPSI-COLA CANADA LTD.
P-CARE K80,Antipyretics,34767,86013,VITAPHARM CANADA LTD.
SALINE WASH,Statins,34768,38647,METABOLIC RESPONSE MODIFIERS
DURAMORPH PF,Antiseptics,34769,96272,INLAND/ALCARE
RHUS TOXICODENDRON,Antimalarial,34770,58557,CADBURY ADAMS CANADA INC.
CARE ONE ANALGESIC,Hormone replacements,34771,70941,FRONTIER CO-OPERATIVE HERBS
LOCORT 11-DAY,Statins,34772,9689,FRASER VALLEY MILK PRODUCERS ASSOC
CVS SPF 8,Antimalarial,34773,52235,THE TETRA CORPORATION
BRIELLYN,Stimulants,34774,79571,DR REGISTER & ASSOCIATES INC
TREATMENT SET TS332406,Tranquilizers,34775,14024,KOKEN CO. LTD.
CLEOCIN,Mood stabilizers,34776,59400,CENTRAVET PRODUCTS
CERUSSITE 8,Mood stabilizers,34777,58028,IRON FACTORY FITNESS PRODUCTS
TREATMENT SET TS329802,Stimulants,34778,26083,687570 ONTARIO LTD.
HANTAI 8030 CA-D3 GOLD,Tranquilizers,34779,24706,APM PRODUCTS PTY LTD.
ARTEMISIA NO SMOKING,Antimalarial,34780,24913,COPELAND LABS
ICY HOT ARTHRITIS,Analgesics,34781,8203,ASTA MEDICA AG
MONISTAT 3,Antiseptics,34782,76345,OLGA B BEAUTY + FRAGRANCES INC.
KARBINAL ER,Antimalarial,34783,81100,MAYBELLINE CANADA
IOPE PERFECT SKIN BASE,Stimulants,34784,67718,FAMILY 1ST MEDICAL LTD
PURIGO,Stimulants,34785,76496,CONFORTMEDIC TECHNOLOGIES INC
EMVITA 1,Mood stabilizers,34786,86025,ACCUDIAL PHARMACEUTICAL INC
TANAC,Tranquilizers,34787,31514,ALPHARMA INC
JACARANDA CAROBA,Antimalarial,34788,6302,CORONA PRODUCTS COMPANY
ORAL PAIN RELIEVER,Analgesics,34789,63053,MAYNE PHARMA INC
DOXERCALCIFEROL,Antibiotics,34790,3501,PLAK SMACKER
SMOOTH ALDER POLLEN,Antimalarial,34791,5141,ALPHARX CANADA LIMITED
FAGUS SYLVATICA,Antimalarial,34792,77041,ADAMS LABS LTD.
TABACUM,Statins,34793,95207,ALEMBIC PHARMACEUTICALS LIMITED
HEADACHE STIFF NECK,Antimalarial,34794,36097,LAVO
SECALE QUARTZ,Hormone replacements,34795,61710,DEXTRAN PRODUCTS LTD.
OSMOVIST 190,Stimulants,34796,81154,NIOXIN RESEARCH LABORATORIES INC.
MAGNESIA PHOS,Analgesics,34797,30973,ATLANTIC SERVICE COMPANY LTD.
FEVERALL,Statins,34798,15069,INH-ALLAIRE INC.
COPPERTONE,Antiseptics,34799,50219,IDELLE LABS LTD
NOVOLIN N,Stimulants,34800,55750,SCANNON
ULTRAVIST 240,Stimulants,34801,21719,LIFE PLUS INTERNATIONAL
NEUTRACETT,Analgesics,34802,11464,EMERSON DIRECT INC.
COUGH SYRUP,Antibiotics,34803,40433,AZIACO INC
GLUTETHIMIDE,Antimalarial,34804,36580,CALIFORNIA NORTH
ZERIT,Oral contraceptives,34805,76424,THERALAB INC.
ATHLETES FOOT,Antipyretics,34806,88146,BEA PER CAPITA CONSULTING CORP
LEADER NAUSEA RELIEF,Statins,34807,6254,CDS SANITATION LTD.
ALLVIT REVITAL SERUM,Antiseptics,34808,35980,LABORATOIRES CLARINS
CAREONE ALLERGY RELIEF,Oral contraceptives,34809,45708,SUPERIOR SOLUTIONS LTD
